6;33.3;1006.8;6
6;33.4;1006.1;5
5;32.8;1005.9;1
1;30.8;1006.3;8
8;30.6;1007;6
6;30.4;1007.5;2
2;30;1008.5;0
0;29.6;1009.3;0
0;29.3;1009.2;0
0;29.1;1009.1;0
0;28.9;1008.9;0
0;28.8;1008.8;0
0;28.3;1008.4;0
0;28;1008.1;3
3;27.6;1007.8;0
0;27.4;1008.1;0
0;27.5;1008.3;2
2;27.9;1008.9;3
3;30.6;1009.8;4
4;31.6;1009.8;9
9;32;1009.2;9
9;33;1008.3;4
4;33.2;1007.8;9
9;33.4;1006.8;9
9;33.6;1005.8;4
4;31;1005.4;3
3;30.4;1005.3;4
4;29;1007.6;2
2;30;1006.6;2
2;29.8;1007;0
0;29.6;1008.1;0
0;29.8;1008.4;0
0;29.6;1008.5;0
0;29.2;1010.6;0
0;29;1008.1;0
0;28.8;1007.8;0
0;28.6;1007.5;0
0;28.4;1007.2;0
0;28;1006.8;0
0;27.8;1008.3;0
0;28;1006.9;0
0;28.4;1007.6;3
3;30.4;1008.6;2
2;31.6;1008.7;7
7;32.4;1008.7;6
6;32.8;1008.2;2
2;33.6;1007;8
8;33.8;1006.3;11
11;31;1005.5;8
8;30.6;1004.9;7
7;30;1005.1;5
5;30;1006.1;4
4;29.8;1007.1;5
5;29.8;1007.6;2
2;29.4;1008.5;0
0;29.2;1008.8;0
0;29;1009.3;0
0;28.6;1009;0
0;28.4;1008.7;0
0;28;1008.5;0
0;27.8;1008.2;0
0;27.6;1008.1;0
0;27.6;1008;0
0;27.4;1008.3;0
0;27;1008.8;0
0;27.2;1009.5;3
3;28.8;1009.4;3
3;30.8;1009.8;6
6;30.4;1010;3
3;30.8;1009.4;0
0;30.4;1008.8;5
5;30.6;1008.3;6
6;31;1007.6;5
5;31;1006.7;3
3;30.8;1007.4;3
3;30.6;1007.6;2
2;30.4;1007.8;3
3;30;1007.7;0
0;28;1009.4;0
0;27.2;1010.2;0
0;27.2;1010.4;0
0;27;1010.6;0
0;26.9;1010.3;0
0;26.9;1009.9;0
0;27;1009.5;0
0;27.2;1009;0
0;26.9;1008.4;0
0;26;1008.5;0
0;25.6;1008.8;0
0;26.1;1009.6;3
3;28;1010.5;0
0;30;1010.6;0
0;31.2;1010.4;4
4;32.2;1009.8;5
5;32.8;1008.6;1
1;33;1007.6;8
8;33.4;1006.9;8
8;31.4;1006.3;6
6;31.2;1006.7;7
7;30.8;1007.1;5
5;30;1007.4;4
4;29.8;1008.3;0
0;29.8;1009.5;0
0;29.5;1010.3;3
3;29.2;1010.4;5
5;28.6;1010.4;4
4;27.6;1010.2;3
3;26.8;1009.6;2
2;26.7;1009.3;2
2;26.7;1009;2
2;26.8;1008.9;3
3;26.8;1009;0
0;26.6;1009.1;0
0;26.9;1010.2;0
0;28.8;1010.2;0
0;30;1010.3;0
0;31.2;1010.3;8
8;32.2;1009.4;8
8;32.4;1008.4;9
9;31;1007.4;8
8;31.3;1006.4;4
4;31.1;1005.8;5
5;30.8;1005.6;4
4;30.6;1006.1;4
4;29.4;1006.7;4
4;28.9;1007.6;2
2;28.6;1008.2;0
0;28.3;1008.6;0
0;28.7;1009.9;0
0;28.6;1010;0
0;28.6;1009.5;0
0;28.4;1008.9;0
0;28.2;1008.5;0
0;28;1008;0
0;27.6;1007.3;0
0;27.5;1007.5;0
0;27.7;1008.2;2
2;28.1;1008.7;2
2;30;1009.1;7
7;30.2;1009.2;2
2;31;1009.3;4
4;31.6;1008.6;5
5;32;1007.6;8
8;33;1007;7
7;32.6;1006.1;8
8;32;1006;9
9;30.6;1005.9;7
7;30;1006.2;6
6;29.8;1006.5;7
7;29.6;1006.7;0
0;29.2;1008.6;0
0;29.1;1009.2;0
0;28.7;1009.4;0
0;27;1010.6;0
0;27;1010.3;0
0;28.5;1008.6;0
0;28.2;1008.4;0
0;27.7;1008.4;0
0;27.3;1008.2;2
2;27.5;1008.6;3
3;26.8;1008.6;2
2;27.9;1009.5;2
2;30.4;1010.6;7
7;31.2;1010.8;2
2;32;1010.7;4
4;32.6;1010.2;5
5;33;1009.3;8
8;32.8;1008.8;7
7;30.8;1007.4;8
8;30.6;1007.4;9
9;30.4;1007.6;7
7;30.2;1008;0
0;30;1008.5;7
7;29.2;1009.6;2
2;29.2;1009.8;2
2;29;1010.7;0
0;29;1011.1;0
0;28.8;1010.7;0
0;28.4;1010.4;0
0;28.2;1009.9;0
0;28.2;1009.6;2
2;28;1009.3;3
3;27.8;1009.1;0
0;27.6;1009.3;0
0;27.4;1009.6;0
0;27.8;1010.8;4
4;28.4;1010.8;3
3;29.2;1011.6;4
4;28.8;1011.6;9
9;27.2;1011.6;4
4;26.8;1010.4;4
4;27.2;1009.6;7
7;28.2;1008.7;3
3;29;1007.9;2
2;28.9;1007.1;2
2;28;1007;3
3;27.4;1007.2;5
5;27;1007.7;2
2;26.8;1008.2;2
2;26.2;1008.6;4
4;26;1009.1;2
2;26.1;1009.3;0
0;25.8;1009.1;0
0;25.6;1008.5;0
0;25.2;1008;0
0;25.4;1007.4;0
0;25.5;1007.3;0
0;25.7;1007.9;0
0;25.9;1008.5;0
0;26.6;1009;2
2;28.8;1009.5;4
4;29.8;1010;8
8;30.4;1009.4;1
1;29.8;1008.9;8
8;29.2;1008.1;8
8;30.2;1007.1;7
7;31;1006.6;8
8;31.2;1006.1;7
7;31.6;1006.6;9
9;31;1007.2;6
6;30;1007.6;3
3;29.6;1007.8;0
0;29.4;1008.3;0
0;29;1008.9;0
0;28.8;1009.1;0
0;28.4;1008.9;0
0;28.2;1008.7;0
0;28;1008.2;0
0;27.8;1008.2;0
0;27.4;1008.1;0
0;27;1008.1;0
0;27;1008.6;0
0;26.8;1008.7;0
0;27.2;1009.1;4
4;28.2;1009.5;1
1;29;1010.1;0
0;29.8;1009.8;6
6;31.2;1009.3;6
6;32.2;1007.9;8
8;31.4;1007.2;12
12;31.7;1006.2;8
8;31;1006.2;0
0;31;1006.6;0
0;30.4;1006.8;0
0;30;1007.5;0
0;29.8;1008.1;0
0;29.3;1008.3;0
0;29;1008.3;0
0;29;1008.6;0
0;28.8;1008.8;2
2;28.2;1008.6;0
0;27.6;1008.3;0
0;27.4;1008.1;0
0;27.2;1007.9;0
0;26.9;1007.6;0
0;26.6;1008;0
0;26.6;1008.5;0
0;26.8;1009.1;3
3;28.4;1009.9;0
0;30.6;1010.2;8
8;32;1009.6;7
7;32.4;1008.4;8
8;33.2;1007.9;8
8;31.4;1007.6;7
7;31.4;1006.7;9
9;30;1007.6;7
7;26.4;1007.3;4
4;26.6;1007.5;4
4;27.4;1007.3;0
0;27.6;1008;0
0;27.6;1009.7;0
0;27.6;1010.3;0
0;27.4;1010.5;0
0;27.2;1010.4;0
0;27;1010.1;0
0;27;1009.9;0
0;27;1009.9;0
0;27;1009.8;0
0;27;1009.7;0
0;27;1009.6;0
0;27;1009.7;0
0;27.2;1009.8;0
0;27.6;1011.3;3
3;29.4;1011.2;8
8;30.8;1010.6;7
7;31.4;1009.7;8
8;31.8;1008.8;8
8;33;1008.2;7
7;32.4;1007.2;9
9;30.6;1007.4;7
7;30;1007.9;4
4;29.4;1008.1;0
0;29;1009.1;0
0;28;1009.9;12
12;26.8;1010.3;6
6;25.8;1011.4;7
7;25;1012.5;5
5;25;1012;5
5;24.8;1011.6;4
4;24.8;1011.2;3
3;24.8;1010.4;3
3;24.6;1009.9;3
3;24.2;1009.7;4
4;24.2;1009.8;0
0;24.2;1010.7;0
0;24.4;1011.1;3
3;26.4;1011.5;2
2;26.6;1011.6;3
3;29;1012;6
6;29.8;1011.7;4
4;30.4;1010.7;8
8;31.4;1009.7;6
6;30.8;1009;5
5;30.4;1008.5;6
6;30.2;1008.7;3
3;29;1009;3
3;27.8;1009.4;2
2;26.8;1009.6;2
2;26.6;1010;2
2;26.2;1010.2;3
3;26;1010.6;2
2;26;1010.4;2
2;25.8;1009.8;0
0;25.6;1009.2;2
2;25.4;1009;2
2;25.2;1008.9;0
0;25.2;1009.3;2
2;25;1009.5;2
2;25;1009.8;4
4;25.4;1010.1;2
2;27.9;1010.5;0
0;29.4;1010.8;4
4;30.5;1010.6;3
3;31.2;1010;6
6;32.4;1009.3;6
6;32.3;1008.3;6
6;32.1;1007.8;1
1;30.8;1007.7;6
6;30;1008;2
2;29.8;1008.4;0
0;29.6;1009;0
0;29.2;1008.9;4
4;29;1009.5;3
3;28.6;1010;0
0;28.4;1010.2;4
4;28.1;1010.2;6
6;27.7;1010.1;5
5;27.5;1009.6;3
3;27.3;1009.3;0
0;27;1008.9;0
0;26.8;1009;0
0;26.2;1009.1;0
0;25.9;1009.3;2
2;26.7;1010.1;1
1;28.2;1010.9;3
3;29.6;1011.2;0
0;30.8;1011.2;7
7;31.8;1010.4;7
7;31.2;1009.6;7
7;31.4;1008.8;4
4;31.6;1008.2;9
9;31;1008.3;4
4;29;1008.5;4
4;27.4;1009;3
3;27;1009.4;0
0;26.8;1009.8;0
0;26.6;1010.3;0
0;26.6;1010.9;0
0;26.4;1010.7;0
0;26.4;1010.6;0
0;26.2;1010.5;0
0;26.2;1010.6;0
0;26;1010;0
0;25.8;1009.5;0
0;25.4;1009.1;0
0;25.4;1009.5;0
0;25.4;1009.6;0
0;25.6;1009.8;0
0;27;1011.6;1
1;29;1011.6;6
6;30.6;1011.3;6
6;31.8;1010.7;5
5;31.8;1010.1;7
7;32.2;1009.1;0
0;31.4;1008.2;8
8;30.8;1007.4;8
8;30.3;1007.7;6
6;30;1008;0
0;29.8;1008.6;0
0;29.6;1009.5;0
0;29.4;1010.2;3
3;28.6;1010.3;4
4;28.3;1010.2;0
0;28;1010.2;0
0;27.8;1010;0
0;27.6;1009.9;0
0;27.3;1009.7;0
0;27;1009.5;0
0;26.8;1009.4;0
0;26.6;1009.9;0
0;26.4;1010.2;0
0;26.6;1010.8;3
3;29.4;1011.2;0
0;31.2;1011.4;4
4;31.8;1011.2;9
9;32.2;1010.1;7
7;32.6;1009.4;7
7;30.8;1008.9;8
8;31.6;1007.7;8
8;30.8;1007.5;4
4;30.4;1007.8;3
3;30;1008.3;2
2;29.8;1009.2;0
0;29.6;1010.3;0
0;29.2;1011;0
0;28.8;1011.6;0
0;28.6;1012;0
0;28;1012.1;0
0;27.6;1011.7;0
0;27;1011.1;0
0;27;1010.3;0
0;26.8;1010.1;0
0;26.6;1009.9;4
4;26.6;1010.1;0
0;26.4;1010.4;0
0;26.8;1011.2;2
2;28;1012.8;0
0;30;1012.8;5
5;30.8;1012.3;5
5;31;1011.5;5
5;31.8;1010.4;7
7;31;1009.5;6
6;32.2;1008;5
5;32.4;1007.3;7
7;32;1007;4
4;31.6;1007.3;4
4;31;1008.2;5
5;30.4;1008.7;0
0;30;1010.6;0
0;29.2;1011.2;0
0;29;1012;0
0;29;1012.4;0
0;28.8;1012.1;0
0;28.2;1012;0
0;27.8;1011.3;0
0;27.4;1010.1;0
0;27;1009.5;0
0;27.2;1009.4;0
0;27.2;1009.7;0
0;27.4;1010.2;0
0;27;1011.9;0
0;28.4;1011.9;2
2;29.2;1011.9;4
4;29.4;1011;3
3;29.2;1010.1;4
4;29.6;1008.7;5
5;29.6;1008.2;6
6;29.6;1007.3;6
6;29.3;1007.1;4
4;29.2;1007.5;0
0;29;1007.8;0
0;28.6;1008.2;0
0;28.4;1009.3;0
0;28.3;1010.1;0
0;28;1010.5;0
0;27.9;1010.5;0
0;27.7;1010.6;0
0;27.6;1009.9;0
0;27.5;1009.5;0
0;27.2;1009;0
0;27;1008.7;0
0;27;1009.5;0
0;27;1010;0
0;27.6;1010.6;4
4;29;1010.8;2
2;30;1010.9;2
2;30.6;1011.2;7
7;30.4;1010.5;8
8;31;1009.3;7
7;31.2;1008.4;2
2;30.8;1008;2
2;30.6;1007.6;0
0;30.2;1007.3;2
2;30;1007.9;8
8;29.6;1008.4;3
3;29.6;1008.5;2
2;29;1009;0
0;28.6;1009.9;0
0;28.2;1010.5;0
0;27.8;1010.2;0
0;27.6;1010;0
0;27.2;1009.8;0
0;26.8;1009.6;2
2;26.4;1009.4;0
0;26;1009.2;0
0;26;1009.5;0
0;25.8;1009.7;0
0;26.4;1010.3;0
0;28;1010.5;3
3;29.2;1010.8;0
0;30;1010.2;6
6;30.2;1009.6;7
7;30.4;1009.3;7
7;30.4;1008.2;8
8;30;1007.6;8
8;30.2;1007.4;7
7;30;1007.7;4
4;29.8;1008.2;0
0;29.6;1008.8;4
4;29.4;1009.6;0
0;29;1010.2;0
0;28.6;1010.3;0
0;28;1010.4;0
0;27.6;1010.2;0
0;27.2;1010.1;0
0;26.8;1009.9;0
0;26.8;1009.4;0
0;26.6;1009.1;0
0;26.4;1008.8;0
0;26.4;1009.3;0
0;26.4;1009.5;5
5;26.6;1010.4;3
3;26.8;1011.3;5
5;26;1011.8;4
4;26;1011.8;9
9;26;1011.6;8
8;26.4;1010.7;6
6;27;1010.4;7
7;27.4;1009.9;5
5;26.2;1009.5;3
3;26.2;1009.3;3
3;26.4;1009.4;0
0;26.6;1010;0
0;26.4;1010.1;0
0;26.5;1010.9;0
0;26.3;1011.5;0
0;26;1011.9;0
0;26.1;1011.2;0
0;26;1010.9;0
0;25.9;1010.5;0
0;25.8;1010.2;0
0;25.7;1009.8;0
0;25.6;1009.5;0
0;25.6;1010;0
0;25.5;1010.5;0
0;25.7;1011;4
4;25.8;1011.6;0
0;27.4;1011.3;4
4;27.8;1011.5;7
7;28.2;1011;3
3;28.8;1010.6;3
3;29.6;1009.6;6
6;30;1009.3;6
6;30.2;1008.7;5
5;30.4;1008.6;5
5;30;1008.3;5
5;29.8;1008.5;4
4;29.8;1008.7;4
4;29.4;1010.5;3
3;28.4;1011.6;0
0;27.7;1011.8;3
3;27.4;1011.4;2
2;27.2;1011.2;5
5;26.8;1011.1;6
6;26.4;1010.2;0
0;26.5;1009.6;0
0;25.9;1010.1;2
2;25.9;1010.5;2
2;25.8;1010.5;2
2;26.2;1011;3
3;27.8;1011.6;4
4;29.6;1011.6;5
5;30.2;1011;8
8;31.2;1010.4;1
1;31.6;1009.7;1
1;31.8;1008.7;9
9;30.5;1008.1;3
3;30.7;1008;9
9;30.5;1008.3;0
0;30.2;1008.2;0
0;29.5;1009;0
0;29.2;1009.5;0
0;28.8;1010.5;0
0;28.1;1011.1;2
2;27.6;1011.3;0
0;27.3;1010.9;0
0;26.9;1010.5;0
0;26.7;1010;0
0;26.5;1009.7;0
0;26.5;1009.5;0
0;26.1;1009.3;0
0;25.9;1009.3;0
0;26;1009.5;0
0;26.6;1010.01;0
0;28.4;1009.5;7
7;30.6;1009.4;7
7;30.8;1009.6;5
5;29.8;1008.9;5
5;30.2;1008;9
9;30.6;1007.5;8
8;31;1007.1;7
7;31;1006.7;4
4;31;1006.7;8
8;31;1007.1;8
8;30;1007.5;4
4;29.8;1007.5;4
4;29.6;1008.8;3
3;29.6;1009.6;0
0;29.2;1009.5;0
0;29;1009.8;0
0;29;1010;0
0;28.8;1009.9;0
0;28.2;1009.2;0
0;27.6;1008.1;0
0;27;1007.4;0
0;27;1007.7;0
0;27;1008.1;0
0;27;1008.4;6
6;28.2;1009.5;9
9;29.6;1009.2;6
6;30;1009.1;8
8;30;1008.2;9
9;30.2;1007.8;12
12;30;1007;4
4;29.4;1006.1;14
14;29.8;1005.7;17
17;29.7;1006;8
8;28.6;1006.4;4
4;28.8;1006.5;6
6;28.8;1007.3;2
2;28.6;1008.3;2
2;28.4;1008.9;2
2;28.2;1009.1;11
11;26.5;1009;2
2;25.8;1008.8;0
0;25.4;1007.9;0
0;25.6;1007.7;0
0;25.6;1007.5;0
0;25.7;1007.4;5
5;25.8;1007.8;0
0;25.9;1007.6;4
4;26;1007.7;0
0;26.8;1008.5;0
0;27.6;1009.6;3
3;29.2;1008.3;7
7;28.8;1007.9;8
8;29;1006.9;9
9;30;1006.2;8
8;29.4;1005.3;7
7;29.8;1004.9;7
7;29.8;1005.2;7
7;29.4;1005.6;6
6;29;1006.2;7
7;29;1006.8;8
8;29;1007.5;4
4;29;1007.6;0
0;28;1007.3;0
0;28;1007.1;0
0;27.8;1006.9;0
0;27.6;1006.3;0
0;27.4;1006;2
2;27;1005.6;0
0;26.6;1005.8;5
5;26.2;1006.3;7
7;25.6;1007.2;0
0;26;1008.1;0
0;26.4;1008.3;2
2;26.4;1008.9;2
2;27;1008.1;2
2;29;1007.7;3
3;30;1006.7;8
8;30.2;1005.9;6
6;29.8;1004.7;6
6;29.2;1004;6
6;28.8;1004.1;4
4;28.9;1004.6;4
4;28.6;1005.8;4
4;28.3;1006.4;6
6;28.6;1007;6
6;28.7;1007.4;7
7;28.8;1007.6;4
4;27.4;1007;0
0;26.6;1006.7;0
0;26.9;1006.4;0
0;26.7;1005.9;0
0;26.7;1005.5;3
3;26.3;1005.7;5
5;25.8;1007;4
4;25.7;1007.8;4
4;25.5;1009;5
5;25.2;1009.4;4
4;25;1009;0
0;25.8;1008.8;0
0;26.9;1008.2;5
5;27.6;1008.2;6
6;28;1008;8
8;27.6;1006.7;6
6;26.1;1006.7;5
5;26;1006.3;4
4;26.2;1006.5;3
3;26.4;1006.9;0
0;25.8;1007.4;0
0;25.8;1008.1;0
0;25.7;1008.5;0
0;25.6;1008.7;0
0;25.5;1008.4;0
0;25.4;1008.2;0
0;25.3;1008.1;0
0;25.2;1007.9;0
0;25.1;1007.8;0
0;25.1;1007.6;0
0;25;1008.1;0
0;25.1;1008.7;0
0;25.2;1009.1;0
0;27.6;1010.2;0
0;28.8;1009.9;1
1;29.8;1009.6;6
6;30.4;1009;6
6;30.6;1008.4;5
5;30.4;1007.7;4
4;31;1006.6;5
5;31.4;1006.4;4
4;31.6;1006.3;4
4;30.8;1007.1;4
4;30.4;1007.6;4
4;30;1007.9;0
0;29.6;1008.9;0
0;29.2;1009.3;0
0;28.6;1009.8;0
0;28.4;1009.5;0
0;28;1009.3;0
0;28;1009.1;0
0;27.6;1009.1;0
0;27.4;1008.8;0
0;27;1008.5;0
0;27;1008.6;0
0;27.2;1008.8;0
0;27.6;1009.2;0
0;28.2;1010.1;0
0;30;1010.1;6
6;30.8;1009.2;9
9;31;1008.7;9
9;30.4;1008;8
8;30.4;1007.5;8
8;29.8;1006.8;6
6;29.6;1006.7;5
5;29.4;1006.6;6
6;29.4;1007.1;4
4;29.4;1007.7;4
4;29.4;1008;2
2;29;1008.4;4
4;28.6;1008.9;0
0;28.4;1009.2;2
2;28;1008.9;2
2;27.8;1008.5;8
8;27.6;1008.1;4
4;27.6;1008;3
3;25.6;1008;0
0;25.6;1007.9;2
2;25.6;1008.1;0
0;25.6;1008.3;2
2;27.4;1008.8;2
2;28.4;1009.3;0
0;30;1009.4;0
0;30.6;1009.6;5
5;30.8;1009;8
8;31;1008.4;8
8;30.6;1007.5;5
5;30.4;1007.2;0
0;30.2;1006.8;0
0;29.6;1007.1;0
0;28.6;1007.5;0
0;27.8;1007.7;0
0;27;1008.8;0
0;26;1009.7;0
0;25.6;1009.6;0
0;26;1009;0
0;25.8;1008.7;0
0;25.6;1008.5;0
0;25.4;1008.3;0
0;25.2;1007.9;3
3;24.4;1007.5;4
4;24.2;1007.3;0
0;24;1007.5;0
0;24;1008.1;2
2;25;1008.7;0
0;27.2;1009.8;0
0;30;1010;3
3;30;1010;7
7;30.6;1009.1;7
7;30.6;1008.6;5
5;31.2;1008.1;5
5;31;1006.9;7
7;30.6;1006.6;5
5;30.2;1006.9;3
3;30;1007.3;2
2;29.8;1007.8;0
0;29.6;1008;0
0;29;1008.5;2
2;28;1009;0
0;26.8;1009.4;2
2;26.6;1008.8;2
2;26.4;1008.4;0
0;26.2;1007.6;0
0;26;1007.3;0
0;25.2;1007.2;0
0;25;1007.4;0
0;25;1007.6;0
0;24.8;1007.8;0
0;26;1008.2;0
0;27.5;1008.8;4
4;28.1;1009.4;4
4;29.6;1009.3;0
0;30.2;1008.8;1
1;30.6;1007.9;6
6;30.6;1007;8
8;26.6;1006.9;4
4;26.4;1006.9;4
4;26.4;1006.7;2
2;25.9;1007.6;3
3;25.5;1008;0
0;25.2;1008.1;0
0;25;1008.9;0
0;25.3;1009.3;0
0;25.5;1009.7;0
0;25.9;1009.4;0
0;25.9;1009.1;0
0;25.4;1008.7;0
0;25.4;1008.4;0
0;25.2;1008;0
0;25.1;1007;0
0;25.1;1007.5;0
0;25.2;1007.5;0
0;25.6;1008.5;0
0;26.9;1008.8;0
0;28.9;1009.1;3
3;29;1009.1;0
0;30;1008.4;5
5;30.2;1007.8;9
9;30.4;1007.2;0
0;27.6;1006.5;6
6;27.8;1006.2;0
0;28;1006.1;2
2;28.2;1006.3;4
4;28.1;1006.4;3
3;27.6;1006.1;3
3;27.2;1006.5;2
2;27;1006.7;0
0;26.8;1006.8;0
0;26.6;1006.6;0
0;26.4;1006.5;0
0;26;1006.4;0
0;25.8;1006.3;0
0;25.6;1006.2;0
0;25.4;1006.3;0
0;25;1006.6;0
0;25.1;1006.7;0
0;25.5;1007.6;0
0;26;1008.1;0
0;26.8;1008;0
0;28.6;1007.6;3
3;29.4;1006.9;3
3;30.2;1006.6;5
5;31;1005.5;4
4;31;1005.2;6
6;31;1004.7;4
4;31;1004.8;5
5;30.6;1005;3
3;30;1005.2;2
2;29.4;1005.6;0
0;29;1006.5;0
0;28.6;1007.4;0
0;28.4;1007.7;0
0;28.4;1007.9;0
0;28.2;1008.2;0
0;28.2;1008;0
0;28;1007.6;0
0;27.6;1007.1;0
0;27.2;1006.5;0
0;27;1006.8;0
0;27;1007.2;0
0;27.2;1007.4;1
1;26.6;1008.5;2
2;26.8;1009;1
1;26.8;1008.6;2
2;27.2;1008.3;1
1;28;1007.8;0
0;28.4;1007.4;0
0;28.4;1006.9;4
4;28.6;1006.2;0
0;28;1006.2;0
0;28;1006.3;0
0;27.4;1007.4;0
0;27.4;1008.2;0
0;27.2;1008.6;0
0;27.4;1008.8;0
0;27.2;1008.8;0
0;26.8;1008.4;5
5;25.6;1008;5
5;25.6;1007.7;2
2;25.8;1007.2;3
3;26;1006.8;2
2;26;1007.1;0
0;25.6;1007;0
0;25.4;1006.8;2
2;25.4;1007.3;2
2;25.8;1007.7;3
3;27;1007.9;6
6;28.4;1007.9;3
3;29.2;1007.7;5
5;29.8;1006.7;2
2;29.6;1006.3;3
3;29.8;1005.7;3
3;29.8;1005.5;2
2;29.6;1005.8;0
0;28.8;1006.3;0
0;28;1006.6;5
5;27.6;1007.6;0
0;27.1;1007.8;0
0;27;1007.9;0
0;26.8;1007.7;0
0;26.7;1007.4;0
0;26.6;1007;0
0;26.5;1006.7;0
0;26.3;1006.2;0
0;26.1;1005.8;3
3;26;1005.9;4
4;26.2;1006.2;4
4;26.3;1006.6;6
6;26;1006.5;3
3;26.4;1007.4;2
2;27.2;1007.9;6
6;27.8;1007.7;4
4;29.2;1006.9;1
1;30;1006.4;11
11;30;1006;9
9;29.6;1005.6;9
9;29.6;1005.5;2
2;29.4;1005.4;2
2;29;1006.3;2
2;28.8;1006.8;0
0;28.4;1007.2;0
0;27.6;1007.6;0
0;27.6;1007.8;0
0;27.4;1007.9;0
0;27.2;1008.1;0
0;27.2;1008.3;0
0;27;1008.2;0
0;26.8;1007.9;0
0;26.6;1007.4;0
0;26.4;1006.9;0
0;26.2;1006.8;0
0;26.2;1006.7;0
0;26.4;1006.7;4
4;26.6;1008.6;5
5;27.6;1008.5;7
7;28.4;1008.5;4
4;29.8;1007.4;1
1;30.8;1006.4;5
5;31;1005.8;6
6;31.5;1004.9;6
6;31.3;1005;6
6;31.2;1004.9;6
6;30.6;1005.5;6
6;30.2;1005.9;0
0;29.5;1007.2;0
0;29.1;1007.9;0
0;28.7;1008.4;0
0;28.4;1008;0
0;28.2;1007.6;0
0;27.6;1007.3;5
5;27.2;1007.1;2
2;27.1;1006.8;0
0;27;1006.6;0
0;26.6;1006.7;0
0;26.5;1007;0
0;26.4;1007.3;2
2;26.5;1007.5;2
2;27;1008.1;2
2;27.4;1008.3;6
6;30.6;1008;6
6;31.2;1007.5;6
6;31.6;1006.5;7
7;31.4;1005.8;6
6;31.4;1005;9
9;31.6;1004;7
7;32;1004.2;1
1;30;1005.6;12
12;27;1006.2;4
4;25.4;1007.7;3
3;25.8;1008;4
4;26;1008.5;0
0;26.2;1008.9;0
0;26.2;1008.2;0
0;26;1007.6;0
0;26;1007.3;0
0;26;1007.1;2
2;26;1007;4
4;26;1007.4;2
2;26;1008;0
0;25.8;1008.5;0
0;26.4;1009.1;0
0;28.2;1009;2
2;29.4;1008.9;2
2;30.4;1007.8;7
7;31.2;1007;7
7;31.8;1005.9;6
6;31.4;1005;5
5;29.4;1004.5;4
4;28.8;1003.9;2
2;30.4;1003.8;5
5;30;1004.7;6
6;29.6;1005.2;6
6;29.6;1005.8;5
5;29.6;1006.4;7
7;29.6;1006.7;0
0;24.8;1008.5;0
0;24.8;1008.1;3
3;25;1007.8;5
5;25;1007.6;4
4;24.8;1007.2;5
5;24.8;1006.9;4
4;24.8;1006.6;4
4;24.6;1006.7;2
2;24.6;1007.1;4
4;24.8;1007.7;1
1;25.4;1008;5
5;26.4;1008.3;5
5;27.8;1008;4
4;29.2;1007.3;1
1;29.2;1006.7;8
8;29.2;1005.8;2
2;29.2;1004.9;3
3;30;1004.1;4
